x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-113.6,53.3,53.3,-113.6,3012206.1990.01,3012206,Jan,Monthly,AB,Jan-90,-7.7,C,-3.6,C,-11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.02,3012206,Feb,Monthly,AB,Feb-90,-10.2,C,-4.5,C,-15.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.03,3012206,Mar,Monthly,AB,Mar-90,-0.5,C,4.3,C,-5.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.04,3012206,Apr,Monthly,AB,Apr-90,4,C,9.1,C,-1.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.05,3012206,May,Monthly,AB,May-90,10.5,C,17.2,C,3.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.06,3012206,Jun,Monthly,AB,Jun-90,14.6,C,20.6,C,8.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.07,3012206,Jul,Monthly,AB,Jul-90,16.4,C,22.2,C,10.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.08,3012206,Aug,Monthly,AB,Aug-90,16.3,C,22.5,C,9.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.09,3012206,Sep,Monthly,AB,Sep-90,13.1,C,20.6,C,5.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.10,3012206,Oct,Monthly,AB,Oct-90,2.9,C,8,C,-2.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.11,3012206,Nov,Monthly,AB,Nov-90,-7,C,-2.3,C,-11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1990.12,3012206,Dec,Monthly,AB,Dec-90,-13.5,C,-8,C,-18.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.01,3012206,Jan,Monthly,AB,Jan-91,-11.2,C,-6.6,C,-15.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.02,3012206,Feb,Monthly,AB,Feb-91,-1.5,C,2.6,C,-5.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.03,3012206,Mar,Monthly,AB,Mar-91,-5.7,C,-0.3,C,-11.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.04,3012206,Apr,Monthly,AB,Apr-91,6,C,11.6,C,0.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.05,3012206,May,Monthly,AB,May-91,10.7,C,17.3,C,4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.06,3012206,Jun,Monthly,AB,Jun-91,13.7,C,19,C,8.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.07,3012206,Jul,Monthly,AB,Jul-91,16.7,C,23.6,C,9.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.08,3012206,Aug,Monthly,AB,Aug-91,18.2,C,25,C,11.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.09,3012206,Sep,Monthly,AB,Sep-91,11.2,C,17.9,C,4.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.10,3012206,Oct,Monthly,AB,Oct-91,0.8,C,6.3,C,-4.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.11,3012206,Nov,Monthly,AB,Nov-91,-5.7,C,-1,C,-10.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1991.12,3012206,Dec,Monthly,AB,Dec-91,-7.9,C,-3.4,C,-12.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.01,3012206,Jan,Monthly,AB,Jan-92,-6.8,C,-1.3,C,-12.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.02,3012206,Feb,Monthly,AB,Feb-92,-8,C,-3,C,-12.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.03,3012206,Mar,Monthly,AB,Mar-92,1.7,C,6.4,C,-3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.04,3012206,Apr,Monthly,AB,Apr-92,5.4,C,11.2,C,-0.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.05,3012206,May,Monthly,AB,May-92,9.4,C,15.8,C,2.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.06,3012206,Jun,Monthly,AB,Jun-92,15.8,C,22.2,C,9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.07,3012206,Jul,Monthly,AB,Jul-92,14.9,C,21.5,C,8.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.08,3012206,Aug,Monthly,AB,Aug-92,14,C,21.6,C,6.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.09,3012206,Sep,Monthly,AB,Sep-92,8.2,C,14.4,C,2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.10,3012206,Oct,Monthly,AB,Oct-92,4,C,10.2,C,-2.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.11,3012206,Nov,Monthly,AB,Nov-92,-2.6,C,0.8,C,-6.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1992.12,3012206,Dec,Monthly,AB,Dec-92,-14.3,C,-9.2,C,-19.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.01,3012206,Jan,Monthly,AB,Jan-93,-14,C,-7.9,C,-20,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.02,3012206,Feb,Monthly,AB,Feb-93,-9.8,C,-4.3,C,-15.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.03,3012206,Mar,Monthly,AB,Mar-93,-2.9,C,2,C,-7.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.04,3012206,Apr,Monthly,AB,Apr-93,4.8,C,9.8,C,-0.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.05,3012206,May,Monthly,AB,May-93,12.2,C,19.2,C,5.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.06,3012206,Jun,Monthly,AB,Jun-93,13.7,C,19.7,C,7.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.07,3012206,Jul,Monthly,AB,Jul-93,14.6,C,20.3,C,8.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.08,3012206,Aug,Monthly,AB,Aug-93,14.4,C,20.5,C,8.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.09,3012206,Sep,Monthly,AB,Sep-93,10.3,C,16.9,C,3.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.10,3012206,Oct,Monthly,AB,Oct-93,5.2,C,11.9,C,-1.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.11,3012206,Nov,Monthly,AB,Nov-93,-4.6,C,-0.1,C,-9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1993.12,3012206,Dec,Monthly,AB,Dec-93,-5.7,C,-0.9,C,-10.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.01,3012206,Jan,Monthly,AB,Jan-94,-15.5,C,-11.2,C,-19.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.02,3012206,Feb,Monthly,AB,Feb-94,-17.6,C,-11.8,C,-23.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.03,3012206,Mar,Monthly,AB,Mar-94,-1,C,3.9,C,-5.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.04,3012206,Apr,Monthly,AB,Apr-94,5.6,C,12.5,C,-1.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.05,3012206,May,Monthly,AB,May-94,11.1,C,17.7,C,4.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.06,3012206,Jun,Monthly,AB,Jun-94,14.1,C,19.8,C,8.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.07,3012206,Jul,Monthly,AB,Jul-94,17.2,C,23.3,C,11.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.08,3012206,Aug,Monthly,AB,Aug-94,15.7,C,21.7,C,9.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.09,3012206,Sep,Monthly,AB,Sep-94,13,C,19.9,C,6.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.10,3012206,Oct,Monthly,AB,Oct-94,4.7,C,10.1,C,-0.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.11,3012206,Nov,Monthly,AB,Nov-94,-5.4,C,-0.9,C,-9.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1994.12,3012206,Dec,Monthly,AB,Dec-94,-11.1,C,-6.2,C,-16.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.01,3012206,Jan,Monthly,AB,Jan-95,-12.7,C,-7.7,C,-17.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.02,3012206,Feb,Monthly,AB,Feb-95,-9.6,C,-4.2,C,-15,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.03,3012206,Mar,Monthly,AB,Mar-95,-4,C,0.7,C,-8.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.04,3012206,Apr,Monthly,AB,Apr-95,3.2,C,8.2,C,-1.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.05,3012206,May,Monthly,AB,May-95,10.5,C,17.8,C,3.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.06,3012206,Jun,Monthly,AB,Jun-95,15.1,C,21.2,C,9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.07,3012206,Jul,Monthly,AB,Jul-95,15.8,C,21.4,C,10.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.08,3012206,Aug,Monthly,AB,Aug-95,12.7,C,18.2,C,7.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.09,3012206,Sep,Monthly,AB,Sep-95,11.5,C,19.6,C,3.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.10,3012206,Oct,Monthly,AB,Oct-95,4.1,C,9.1,C,-1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.11,3012206,Nov,Monthly,AB,Nov-95,-8.2,C,-4.3,C,-12.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1995.12,3012206,Dec,Monthly,AB,Dec-95,-14.4,C,-9.9,C,-18.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.01,3012206,Jan,Monthly,AB,Jan-96,-19.2,C,-13.9,C,-24.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.02,3012206,Feb,Monthly,AB,Feb-96,-9.9,C,-3.9,C,-15.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.03,3012206,Mar,Monthly,AB,Mar-96,-7.2,C,-2.7,C,-11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.04,3012206,Apr,Monthly,AB,Apr-96,4.7,C,9.8,C,-0.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.05,3012206,May,Monthly,AB,May-96,7.5,C,12.3,C,2.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.06,3012206,Jun,Monthly,AB,Jun-96,13.4,C,18.5,C,8.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.07,3012206,Jul,Monthly,AB,Jul-96,16.3,C,21.8,C,10.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.08,3012206,Aug,Monthly,AB,Aug-96,16.1,C,22.7,C,9.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.09,3012206,Sep,Monthly,AB,Sep-96,8.8,C,13.4,C,4.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.10,3012206,Oct,Monthly,AB,Oct-96,3.3,C,8.6,C,-2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.11,3012206,Nov,Monthly,AB,Nov-96,-11.3,C,-7.8,C,-14.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1996.12,3012206,Dec,Monthly,AB,Dec-96,-16.4,C,-11.5,C,-21.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.01,3012206,Jan,Monthly,AB,Jan-97,-15.6,C,-10.4,C,-20.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.02,3012206,Feb,Monthly,AB,Feb-97,-5.8,C,-0.5,C,-11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.03,3012206,Mar,Monthly,AB,Mar-97,-7.2,C,-2.7,C,-11.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.04,3012206,Apr,Monthly,AB,Apr-97,1.7,C,7,C,-3.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.05,3012206,May,Monthly,AB,May-97,10,C,15.9,C,4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.06,3012206,Jun,Monthly,AB,Jun-97,15.3,C,20.5,C,10.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.07,3012206,Jul,Monthly,AB,Jul-97,16.5,C,22.6,C,10.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.08,3012206,Aug,Monthly,AB,Aug-97,16.7,C,23,C,10.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.09,3012206,Sep,Monthly,AB,Sep-97,13.8,C,19.9,C,7.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.10,3012206,Oct,Monthly,AB,Oct-97,3.4,C,7.5,C,-0.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.11,3012206,Nov,Monthly,AB,Nov-97,-1.9,C,2.4,C,-6.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1997.12,3012206,Dec,Monthly,AB,Dec-97,-3.2,C,1.4,C,-7.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.01,3012206,Jan,Monthly,AB,Jan-98,-17.3,C,-13.2,C,-21.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.02,3012206,Feb,Monthly,AB,Feb-98,-5.9,C,-1.6,C,-10.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.03,3012206,Mar,Monthly,AB,Mar-98,-3.5,C,0.8,C,-7.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.04,3012206,Apr,Monthly,AB,Apr-98,6.8,C,13.3,C,0.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.05,3012206,May,Monthly,AB,May-98,13.7,C,21.6,C,5.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.06,3012206,Jun,Monthly,AB,Jun-98,13.5,C,19.5,C,7.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.07,3012206,Jul,Monthly,AB,Jul-98,17.5,C,23.8,C,11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.08,3012206,Aug,Monthly,AB,Aug-98,17.8,C,25,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.09,3012206,Sep,Monthly,AB,Sep-98,11.6,C,18.8,C,4.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.10,3012206,Oct,Monthly,AB,Oct-98,5.5,C,10.9,C,0.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.11,3012206,Nov,Monthly,AB,Nov-98,-6.3,C,-2.1,C,-10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1998.12,3012206,Dec,Monthly,AB,Dec-98,-11.6,C,-6.6,C,-16.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.01,3012206,Jan,Monthly,AB,Jan-99,-13.5,C,-7.5,C,-19.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.02,3012206,Feb,Monthly,AB,Feb-99,-9.2,C,-3.3,C,-15,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.03,3012206,Mar,Monthly,AB,Mar-99,-5.7,C,-1.4,C,-10,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.04,3012206,Apr,Monthly,AB,Apr-99,4.9,C,10.4,C,-0.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.05,3012206,May,Monthly,AB,May-99,8.9,C,15,C,2.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.06,3012206,Jun,Monthly,AB,Jun-99,13.1,C,19.6,C,6.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.07,3012206,Jul,Monthly,AB,Jul-99,14.3,C,20.2,C,8.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.08,3012206,Aug,Monthly,AB,Aug-99,15.8,C,22.8,C,8.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.09,3012206,Sep,Monthly,AB,Sep-99,10.1,C,17.6,C,2.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.10,3012206,Oct,Monthly,AB,Oct-99,5,C,11.7,C,-1.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.11,3012206,Nov,Monthly,AB,Nov-99,-3.5,C,0.9,C,-7.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.1999.12,3012206,Dec,Monthly,AB,Dec-99,-3.9,C,0.5,C,-8.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.01,3012206,Jan,Monthly,AB,Jan-00,-13.5,C,-7.9,C,-19,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.02,3012206,Feb,Monthly,AB,Feb-00,-10.5,C,-3.6,C,-17.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.03,3012206,Mar,Monthly,AB,Mar-00,-3.6,C,1.6,C,-8.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.04,3012206,Apr,Monthly,AB,Apr-00,4,C,10.1,C,-2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.05,3012206,May,Monthly,AB,May-00,8.8,C,15.2,C,2.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.06,3012206,Jun,Monthly,AB,Jun-00,13.1,C,19.3,C,6.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.07,3012206,Jul,Monthly,AB,Jul-00,16.4,C,22.9,C,9.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.08,3012206,Aug,Monthly,AB,Aug-00,14.1,C,20.6,C,7.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.09,3012206,Sep,Monthly,AB,Sep-00,9.8,C,16.8,C,2.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.10,3012206,Oct,Monthly,AB,Oct-00,4,C,10.5,C,-2.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.11,3012206,Nov,Monthly,AB,Nov-00,-5.3,C,0.4,C,-11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2000.12,3012206,Dec,Monthly,AB,Dec-00,-12.7,C,-8.1,C,-17.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.01,3012206,Jan,Monthly,AB,Jan-01,-4,C,1.4,C,-9.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.02,3012206,Feb,Monthly,AB,Feb-01,-11.8,C,-5.6,C,-17.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.03,3012206,Mar,Monthly,AB,Mar-01,-1.8,C,4.1,C,-7.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.04,3012206,Apr,Monthly,AB,Apr-01,4.2,C,12.3,C,-3.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.05,3012206,May,Monthly,AB,May-01,11.2,C,19.4,C,2.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.06,3012206,Jun,Monthly,AB,Jun-01,13.1,C,19.5,C,6.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.07,3012206,Jul,Monthly,AB,Jul-01,16,C,22.5,C,9.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.08,3012206,Aug,Monthly,AB,Aug-01,15.8,C,24.4,C,7.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.09,3012206,Sep,Monthly,AB,Sep-01,11.3,C,19.5,C,3.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.10,3012206,Oct,Monthly,AB,Oct-01,2.3,C,8.1,C,-3.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.11,3012206,Nov,Monthly,AB,Nov-01,-1.9,C,2.5,C,-6.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2001.12,3012206,Dec,Monthly,AB,Dec-01,-11.8,C,-6.3,C,-17.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2002.01,3012206,Jan,Monthly,AB,Jan-02,-11.1,C,-6,C,-16.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-113.6,53.3,53.3,-113.6,3012206.2002.02,3012206,Feb,Monthly,AB,Feb-02,-6.4,C,-1.2,C,-11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
